Subject,Confidence,QBelief,Deviation,Conf_Rat,BDev
5aeeb4903c80f200013af2ed,5,expectation_deviation_belief3,0,High,0.5
5dc59aea37023940a0860dea,3,expectation_deviation_belief3,0,Med,0.5
5e3adfc595ff562fbdd130fa,2,expectation_deviation_belief3,0,Low,0.5
5f26a21c70a6d23f6032b1ea,4,expectation_deviation_belief3,1,High,0.624964729
5c58e01e6f4ec5000164c35a,3,expectation_deviation_belief3,-2,Med,0.250070542
5f482b0da1cde52de45f174c,4,expectation_deviation_belief3,1,High,0.624964729
5e1a288a1859772a7ff2700a,2,expectation_deviation_belief3,2,Low,0.749929458
5e9420fb792513752fd18744,4,expectation_deviation_belief3,-1,High,0.375035271
5c39606586c1450001a9675d,5,expectation_deviation_belief3,1,High,0.624964729
5de9ca36a484410fdd8a928b,4,expectation_deviation_belief3,1,High,0.624964729
559fa17cfdf99b69c369d364,4,expectation_deviation_belief3,0,High,0.5
5ec771e68288e91bf1919096,4,expectation_deviation_belief3,0,High,0.5
5f6c102b6ec04317fc9a8127,4,expectation_deviation_belief3,0,High,0.5
5e4a59b502b78f4a232c0cff,1,expectation_deviation_belief3,-1,Low,0.375035271
5f034b403ad29e529145f174,4,expectation_deviation_belief3,0,High,0.5
5c31847f10677f0001ddc781,2,expectation_deviation_belief3,-1,Low,0.375035271
5ea5dd6605b5170963934a65,3,expectation_deviation_belief3,2,Med,0.749929458
5e795b321feceb5164cd115d,3,expectation_deviation_belief3,0,Med,0.5
5fa322092858085f30d5b011,3,expectation_deviation_belief3,1,Med,0.624964729
5f50468c0868af1baaec306c,4,expectation_deviation_belief3,-1,High,0.375035271
570521cfde5095001018a0c8,3,expectation_deviation_belief3,-1,Med,0.375035271
5b97f70161c19e00018db4a8,2,expectation_deviation_belief3,1,Low,0.624964729
5b3e3a299a6a140001222ea1,3,expectation_deviation_belief3,0,Med,0.5
557d84c8fdf99b4d577438df,4,expectation_deviation_belief3,0,High,0.5
5db3029ffa4efa000a145bde,5,expectation_deviation_belief3,1,High,0.624964729
54af2a48fdf99b09c01b3801,4,expectation_deviation_belief3,0,High,0.5
5e46f51bc3298c1bf813a984,2,expectation_deviation_belief3,-1,Low,0.375035271
5f2502c10858c4143fafa023,4,expectation_deviation_belief3,1,High,0.624964729
592e85797b619d0001cb07e9,1,expectation_deviation_belief3,3,Low,0.874894187
5f5feca329bdfb0cfc2a8928,5,expectation_deviation_belief3,-2,High,0.250070542
5e3d91a08dfa83000c9f4d36,4,expectation_deviation_belief3,2,High,0.749929458
5ee9b0eb623285360eda1910,4,expectation_deviation_belief3,0,High,0.5
5eb030b6e679c6080c9b2350,3,expectation_deviation_belief3,0,Med,0.5
5e87e49bb69f7b469f03cc68,2,expectation_deviation_belief3,0,Low,0.5
5c3027ef69d7820001063974,2,expectation_deviation_belief3,1,Low,0.624964729
5d6edb6ada16690017c9b828,1,expectation_deviation_belief3,-1,Low,0.375035271
5f500418133110165a1539a9,4,expectation_deviation_belief3,-1,High,0.375035271
5f0dec5bb2612205fe864ab6,3,expectation_deviation_belief3,0,Med,0.5
5c83f1ed20b39a001440b6b1,4,expectation_deviation_belief3,0,High,0.5
5be2e7e491deed00015adcb0,2,expectation_deviation_belief3,0,Low,0.5
5c6b2f0d5b27b00001a3561f,3,expectation_deviation_belief3,-1,Med,0.375035271
5ec453f93ba6b432bdf01d58,2,expectation_deviation_belief3,1,Low,0.624964729
5c7a94dc8fbcb100146b6dc7,4,expectation_deviation_belief3,1,High,0.624964729
5ecffcc0d483170a794928e9,4,expectation_deviation_belief3,2,High,0.749929458
59347d4f53490b0001563e47,4,expectation_deviation_belief3,1,High,0.624964729
5d1d3f10d5669200017b4e46,3,expectation_deviation_belief3,0,Med,0.5
5e975c32ca82b62079dc8f7c,2,expectation_deviation_belief3,-1,Low,0.375035271
5dae25fc2e361800135fbd02,4,expectation_deviation_belief3,0,High,0.5
5df58b28ecb3ea3ed1ceea37,3,expectation_deviation_belief3,2,Med,0.749929458
5e770f11a9d3b527c662aa23,3,expectation_deviation_belief3,0,Med,0.5
5d453e8723a5bb0001492546,5,expectation_deviation_belief3,1,High,0.624964729
58ed2be2a083320001a13783,4,expectation_deviation_belief3,1,High,0.624964729
5f52e45ad408d55fa156aa21,3,expectation_deviation_belief3,1,Med,0.624964729
5e3dff6b8714b707b9a258b0,2,expectation_deviation_belief3,0,Low,0.5
5f1703a31ea06d025b729ad9,4,expectation_deviation_belief3,0,High,0.5
5d1618630b1f87001715eca7,2,expectation_deviation_belief3,0,Low,0.5
5e8d44819163b611f62d706c,4,expectation_deviation_belief3,2,High,0.749929458
5f5d48f1c6768e5bcae08170,5,expectation_deviation_belief3,0,High,0.5
5c5deed04ee81200018ebb4a,4,expectation_deviation_belief3,1,High,0.624964729
5f2a13417b4ac51dc95d38c1,3,expectation_deviation_belief3,1,Med,0.624964729
5d14cea059c33d0001f19bb3,3,expectation_deviation_belief3,1,Med,0.624964729
5f9803e732d857040c277dd9,4,expectation_deviation_belief3,0,High,0.5
5edc3b7a96a72790ae256a1d,5,expectation_deviation_belief3,-3,High,0.125105813
5e7c987c0d34ae2d8f9c7d8e,5,expectation_deviation_belief3,1,High,0.624964729
5d256c9b3eee7d001541a073,3,expectation_deviation_belief3,0,Med,0.5
5987c9f26ab9880001b5b04d,2,expectation_deviation_belief3,1,Low,0.624964729
5dd106ec7beb291ab1c63d0f,3,expectation_deviation_belief3,1,Med,0.624964729
5d478068ff3efc001a89d7de,4,expectation_deviation_belief3,0,High,0.5
5ceff2032de4e90015c822c4,3,expectation_deviation_belief3,0,Med,0.5
5d4e24cdcc0b630001a2698d,3,expectation_deviation_belief3,-1,Med,0.375035271
5e0d416d13ec504cb9c43cbf,4,expectation_deviation_belief3,1,High,0.624964729
5c7dcd11f066ff001568e56a,4,expectation_deviation_belief3,2,High,0.749929458
5f0963c6310eaf000b922e94,4,expectation_deviation_belief3,0,High,0.5
5b9ec956c8a17f000171f7ad,3,expectation_deviation_belief3,1,Med,0.624964729
5e9aa65a9d211b140b6919f7,4,expectation_deviation_belief3,-1,High,0.375035271
5ed8c264d134c803a2670e4c,2,expectation_deviation_belief3,-2,Low,0.250070542
5d4b265b72db9d0015e8aac6,2,expectation_deviation_belief3,0,Low,0.5
5e7d031be805560ae6b93dba,2,expectation_deviation_belief3,0,Low,0.5
5aa55cf8dbdb470001ef4cc5,1,expectation_deviation_belief3,4,Low,0.999858916
5a7cb079aa46dd00016b5bfb,3,expectation_deviation_belief3,1,Med,0.624964729
5c3fb71b36052e00016bb1a6,2,expectation_deviation_belief3,-2,Low,0.250070542
5ee2b44f470fa7446a470c8d,4,expectation_deviation_belief3,0,High,0.5
5e6869e6fe7f431210ced3f1,1,expectation_deviation_belief3,-1,Low,0.375035271
5debccb0389fde2b5e13fcea,5,expectation_deviation_belief3,2,High,0.749929458
5c11f8202b16ba0001c8b764,4,expectation_deviation_belief3,1,High,0.624964729
5ed1c05a74af59110a5aa82f,4,expectation_deviation_belief3,1,High,0.624964729
5e5d641259df370779040d9e,3,expectation_deviation_belief3,0,Med,0.5
5aeda69f9457e00001054d76,4,expectation_deviation_belief3,0,High,0.5
5f48348c7dfbf12d50c6a7ec,3,expectation_deviation_belief3,1,Med,0.624964729
589a46af57995d0001a8a03a,3,expectation_deviation_belief3,4,Med,0.999858916
5a708ef2f1530b000103bfab,2,expectation_deviation_belief3,-1,Low,0.375035271
5eb24b26f30ede1a6ae46c14,5,expectation_deviation_belief3,0,High,0.5
5ea7434507a21c11406c58d6,2,expectation_deviation_belief3,1,Low,0.624964729
5c5aecc774a76f0001a25ced,3,expectation_deviation_belief3,-1,Med,0.375035271
583f12f545073d0001fac52d,4,expectation_deviation_belief3,2,High,0.749929458
5dc091fa9be08f03fb01a816,3,expectation_deviation_belief3,1,Med,0.624964729
5e2b0d34a8dc8c000cc53114,5,expectation_deviation_belief3,1,High,0.624964729
5ab415206db3e700011bde54,4,expectation_deviation_belief3,1,High,0.624964729
5cec2163d439ae0016596611,3,expectation_deviation_belief3,1,Med,0.624964729
57b9bafdfc23450001acc1ac,3,expectation_deviation_belief3,1,Med,0.624964729
5ac6cc039534ba0001c75642,2,expectation_deviation_belief3,1,Low,0.624964729
5cb9ca6814b3cb0017e4f7dd,2,expectation_deviation_belief3,1,Low,0.624964729
5f29aacd4eeb0b10914d3dc5,5,expectation_deviation_belief3,3,High,0.874894187
5c720c7278263500015665f9,4,expectation_deviation_belief3,2,High,0.749929458
5ef428a45311db1c83d82b34,2,expectation_deviation_belief3,1,Low,0.624964729
5edad5d3b940fe72e6c321ac,3,expectation_deviation_belief3,1,Med,0.624964729
5cb52a1e33f33d0001249130,3,expectation_deviation_belief3,0,Med,0.5
5e2784b2cf46ff9ab1191cc9,3,expectation_deviation_belief3,1,Med,0.624964729
5c5732a80a537a00019ea4eb,4,expectation_deviation_belief3,1,High,0.624964729
5b197b8088ee7400012ae154,3,expectation_deviation_belief3,4,Med,0.999858916
5d204134abea8100173fa8a4,2,expectation_deviation_belief3,1,Low,0.624964729
5b76d0f5fca8d9000139404c,3,expectation_deviation_belief3,0,Med,0.5
5bdc4d25a49c2800019e1c24,2,expectation_deviation_belief3,0,Low,0.5
5f109c350780b10d05983394,4,expectation_deviation_belief3,-1,High,0.375035271
56e6a66af6ed900006a5867c,2,expectation_deviation_belief3,-1,Low,0.375035271
5d329756062745001921494a,3,expectation_deviation_belief3,-1,Med,0.375035271
5eea591930ca5f0ddaa75a7f,4,expectation_deviation_belief3,0,High,0.5
5e1414d158a5c7a5a1d99be3,4,expectation_deviation_belief3,2,High,0.749929458
5dfcfabe2b12bd9d55590694,4,expectation_deviation_belief3,1,High,0.624964729
5ea963dc8304320363c8398c,3,expectation_deviation_belief3,-1,Med,0.375035271
5ecd649985aa0b0c194928bb,2,expectation_deviation_belief3,0,Low,0.5
5ed2109da3c8c204b76f6cd5,4,expectation_deviation_belief3,0,High,0.5
56e1bbcb6ce054000b3ffcb8,5,expectation_deviation_belief3,3,High,0.874894187
55be9292fdf99b4c861994d8,4,expectation_deviation_belief3,-2,High,0.250070542
5c3282cd53d7b10001934577,4,expectation_deviation_belief3,0,High,0.5
5e52d0122f5f952f2a7b6b28,5,expectation_deviation_belief3,0,High,0.5
58a63a64ea3d11000170e1cc,3,expectation_deviation_belief3,0,Med,0.5
5c6aecbad0fb370001731cac,3,expectation_deviation_belief3,1,Med,0.624964729
57bca845e2101600015e8e88,3,expectation_deviation_belief3,1,Med,0.624964729
5f469dcf5fcb5d0355771013,2,expectation_deviation_belief3,0,Low,0.5
5d254db8bb2e30001933fe36,4,expectation_deviation_belief3,1,High,0.624964729
5d003450f641130018828b8e,3,expectation_deviation_belief3,3,Med,0.874894187
5d5f31230fc94a001c632b69,5,expectation_deviation_belief3,1,High,0.624964729
5ed53833cb34a1098e5e2bce,3,expectation_deviation_belief3,1,Med,0.624964729
5e311dd7a390be11ebfc23c3,3,expectation_deviation_belief3,0,Med,0.5
5c0023fb2213be0001c2cdde,4,expectation_deviation_belief3,-1,High,0.375035271
5c4684826a7dbc00017c0a87,4,expectation_deviation_belief3,0,High,0.5
5ab8026547a9f7000153a324,3,expectation_deviation_belief3,-1,Med,0.375035271
5deb3c192235ad24f4a21826,4,expectation_deviation_belief3,1,High,0.624964729
5e025e51a2c696de398fa46b,4,expectation_deviation_belief3,1,High,0.624964729
5d66ea7549716000187f26af,3,expectation_deviation_belief3,1,Med,0.624964729
5eadc21b6d4da6467f9d0a6b,5,expectation_deviation_belief3,2,High,0.749929458
5f3557097104764efaee9bbe,2,expectation_deviation_belief3,0,Low,0.5
5de9ef512dc5c612021d3038,4,expectation_deviation_belief3,-1,High,0.375035271
58dc1373463f960001ba45b3,4,expectation_deviation_belief3,1,High,0.624964729
5e9128974d246b4532f248ff,3,expectation_deviation_belief3,0,Med,0.5
A13FUEPWBCLBUY,4,expectation_deviation_belief3,1,High,0.624964729
A15VCKELIEEPJN,2,expectation_deviation_belief3,-2,Low,0.250070542
A12FTSX85NQ8N9,3,expectation_deviation_belief3,0,Med,0.5
A38I0E8UK53ME5,2,expectation_deviation_belief3,1,Low,0.624964729
A3K9GTQBOI7O5A,4,expectation_deviation_belief3,1,High,0.624964729
A1L3937MY09J3I,2,expectation_deviation_belief3,0,Low,0.5
A2MHY064OSYIBI,4,expectation_deviation_belief3,0,High,0.5
A3I40B0FATY8VH,5,expectation_deviation_belief3,0,High,0.5
A10MSB9X1UFLJ5,3,expectation_deviation_belief3,1,Med,0.624964729
A1P2RQ166VS5BT,3,expectation_deviation_belief3,1,Med,0.624964729
A22ABLVEI5EGPL,4,expectation_deviation_belief3,2,High,0.749929458
A1VR1XQEQQXYUE,5,expectation_deviation_belief3,0,High,0.5
A11TPUPFP2S4MK,3,expectation_deviation_belief3,2,Med,0.749929458
A3O0QZQ4V2IXT7,2,expectation_deviation_belief3,-1,Low,0.375035271
A2OO4PG3LBLP5I,4,expectation_deviation_belief3,1,High,0.624964729
A2615YW1YERQBO,3,expectation_deviation_belief3,0,Med,0.5
A1F9KLZGHE9DTA,4,expectation_deviation_belief3,1,High,0.624964729
A2FGKKWP33DFWS,3,expectation_deviation_belief3,0,Med,0.5
AIEKCWYZTS41V,3,expectation_deviation_belief3,1,Med,0.624964729
AMELYCC59JKB0,2,expectation_deviation_belief3,2,Low,0.749929458
A2XQ3CFB5HT2ZQ,3,expectation_deviation_belief3,1,Med,0.624964729
A2VLTSW6CXIUMR,4,expectation_deviation_belief3,1,High,0.624964729
A1DZMZTXWOM9MR,3,expectation_deviation_belief3,0,Med,0.5
A1JJYY622DGE5L,3,expectation_deviation_belief3,1,Med,0.624964729
A1RV2LERVS0A4H,3,expectation_deviation_belief3,2,Med,0.749929458
A30RAYNDOWQ61S,3,expectation_deviation_belief3,1,Med,0.624964729
A1DMXEJGJY02E1,3,expectation_deviation_belief3,2,Med,0.749929458
A3F51C49T9A34D,5,expectation_deviation_belief3,0,High,0.5
A2OVX9UW5WANQE,4,expectation_deviation_belief3,0,High,0.5
A2196WCNDZULFS,2,expectation_deviation_belief3,1,Low,0.624964729
A1ZT30BGR3266K,3,expectation_deviation_belief3,1,Med,0.624964729
A3UPZ88FI1EJC,4,expectation_deviation_belief3,-1,High,0.375035271
A3KF6O09H04SP7,3,expectation_deviation_belief3,2,Med,0.749929458
A1BNYBF79IQ89T,3,expectation_deviation_belief3,2,Med,0.749929458
A5BMKZRGHNSRT,3,expectation_deviation_belief3,-1,Med,0.375035271
A1NZFJHVJ9CNTO,3,expectation_deviation_belief3,0,Med,0.5
A3180VXVP8MOIH,4,expectation_deviation_belief3,1,High,0.624964729
A2TLN8489YGY81,2,expectation_deviation_belief3,2,Low,0.749929458
A2Y0WNHMT4PZ4C,3,expectation_deviation_belief3,-2,Med,0.250070542
A18VIO909RWY6D,4,expectation_deviation_belief3,2,High,0.749929458
A34SIGOLUGKIHJ,4,expectation_deviation_belief3,1,High,0.624964729
A16G6PPH1INQL8,5,expectation_deviation_belief3,2,High,0.749929458
A2YGOORS5N9RW8,3,expectation_deviation_belief3,1,Med,0.624964729
AIHHRINW9IN1I,3,expectation_deviation_belief3,0,Med,0.5
A3P5WIW36V70AI,2,expectation_deviation_belief3,1,Low,0.624964729
AMV1E7FFPVAW4,4,expectation_deviation_belief3,3,High,0.874894187
A3FAF93BMDJLAL,3,expectation_deviation_belief3,1,Med,0.624964729
A1TLNLB9D87H6,3,expectation_deviation_belief3,0,Med,0.5
A30UE6DWFNUCWX,4,expectation_deviation_belief3,0,High,0.5
A2MUCL20GTQJA0,3,expectation_deviation_belief3,0,Med,0.5
A2FL477TMKC91L,5,expectation_deviation_belief3,1,High,0.624964729
A3FGT6EU39C6S4,4,expectation_deviation_belief3,0,High,0.5
A2S64AUN7JI7ZS,4,expectation_deviation_belief3,0,High,0.5
A3R5OJR60C6004,4,expectation_deviation_belief3,1,High,0.624964729
A3URLNXHLP4ARU,4,expectation_deviation_belief3,1,High,0.624964729
ADZHJZ078THWQ,4,expectation_deviation_belief3,0,High,0.5
AGWWUXDX6CI38,4,expectation_deviation_belief3,1,High,0.624964729
A222R4PNCF08OF,2,expectation_deviation_belief3,1,Low,0.624964729
A2V27A9GZA1NR2,5,expectation_deviation_belief3,1,High,0.624964729
A1V1JNPU0KOA3X,3,expectation_deviation_belief3,2,Med,0.749929458
AA4O2W236E3FW,4,expectation_deviation_belief3,0,High,0.5
A98E8M4QLI9RS,3,expectation_deviation_belief3,0,Med,0.5
AXMPSUNKUBEIL,4,expectation_deviation_belief3,0,High,0.5
A3D2U4QF7821ZW,4,expectation_deviation_belief3,1,High,0.624964729
A1EUBMQ86K32XE,5,expectation_deviation_belief3,-2,High,0.250070542
AEWGY34WUIA32,4,expectation_deviation_belief3,1,High,0.624964729
A3388HIWAKD3DV,3,expectation_deviation_belief3,-1,Med,0.375035271
AZNIEFUIVB2H0,3,expectation_deviation_belief3,1,Med,0.624964729
APGX2WZ59OWDN,3,expectation_deviation_belief3,1,Med,0.624964729
A37JSOJH9695SM,5,expectation_deviation_belief3,0,High,0.5
A37OUZOGQKGMW0,4,expectation_deviation_belief3,0,High,0.5
A3QEVFM3UD67BA,4,expectation_deviation_belief3,1,High,0.624964729
A2DWPP1KKAY0HG,4,expectation_deviation_belief3,-1,High,0.375035271
AW5O1RK3W60FC,4,expectation_deviation_belief3,3,High,0.874894187
A3O0ZQMDKOKAMR,3,expectation_deviation_belief3,0,Med,0.5
A2NO3OTBZYY43Z,5,expectation_deviation_belief3,1,High,0.624964729
5d338bb02381b7001761694e,3,expectation_deviation_belief4,2,Med,0.749929458
5c57631a47a04100010da795,3,expectation_deviation_belief4,1,Med,0.624964729
5d73b97a40e4bc00019e1db8,3,expectation_deviation_belief4,2,Med,0.749929458
5d8d12f6d88e3a00142c9751,4,expectation_deviation_belief4,0,High,0.5
5a3bdd2c8d005a0001829f3e,4,expectation_deviation_belief4,0,High,0.5
5c381b1ce4dbd30001fbc9c9,1,expectation_deviation_belief4,0,Low,0.5
5d615f7632cfbd001b1b6dcb,4,expectation_deviation_belief4,0,High,0.5
5c0a696aa4e5fc0001759543,4,expectation_deviation_belief4,0,High,0.5
5db222231ff7b4000ab2cfc1,1,expectation_deviation_belief4,1,Low,0.624964729
5c223d4a4a7e1f000137e5b9,3,expectation_deviation_belief4,0,Med,0.5
5c55fec09fcbc40001dc50b5,3,expectation_deviation_belief4,0,Med,0.5
5d88db42c1d06e001a1fdcab,3,expectation_deviation_belief4,1,Med,0.624964729
5d45c2d1da9cb60015aa4312,1,expectation_deviation_belief4,0,Low,0.5
A2OVWCQ4B9AHFY,3,expectation_deviation_belief4,0,Med,0.5
5b0fa626bd9c310001568d6c,4,expectation_deviation_belief4,0,High,0.5
5a4bf09053a4560001ba0ebf,2,expectation_deviation_belief4,1,Low,0.624964729
5cf5134c8f8ff80019e76721,4,expectation_deviation_belief4,-1,High,0.375035271
5d9a09095223b6001809f1c9,3,expectation_deviation_belief4,0,Med,0.5
5dea76e109c1071948aed0ff,4,expectation_deviation_belief4,1,High,0.624964729
55ef4896b9401300137f40ac,5,expectation_deviation_belief4,-1,High,0.375035271
5dfb693a73d72487b1fe495b,5,expectation_deviation_belief4,0,High,0.5
5e121701dc79bd8a1a22ca99,4,expectation_deviation_belief4,0,High,0.5
5e683c4d6ca0f9000d3f35fe,2,expectation_deviation_belief4,1,Low,0.624964729
5dfc64647adf4b971f329cbf,4,expectation_deviation_belief4,2,High,0.749929458
5e3a7e26ca5cf328020dc4b6,2,expectation_deviation_belief4,2,Low,0.749929458
5c7cf8b58ca9000001b52f6e,4,expectation_deviation_belief4,3,High,0.874894187
5aa637861eda41000136d5d2,2,expectation_deviation_belief4,0,Low,0.5
5bf17270871dd1000197226e,3,expectation_deviation_belief4,2,Med,0.749929458
5be0a65507684000010cf0f9,4,expectation_deviation_belief4,1,High,0.624964729
5c0150326a0c6e00013c6068,2,expectation_deviation_belief4,0,Low,0.5
599eaf0fbfd73c00010ea24e,2,expectation_deviation_belief4,0,Low,0.5
5eaad5dcc2e64603e5122442,3,expectation_deviation_belief4,2,Med,0.749929458
5c3a34eebe1ddc0001aa35d6,4,expectation_deviation_belief4,0,High,0.5
5d55d562e04e1c0001f5e682,4,expectation_deviation_belief4,2,High,0.749929458
5e121b2b82a955890a9b3484,3,expectation_deviation_belief4,0,Med,0.5
A3OB6REG5CGHK1,4,expectation_deviation_belief4,1,High,0.624964729
5d5f07cdca10e90016bc0103,4,expectation_deviation_belief4,1,High,0.624964729
5ede432f75bfd1073c1501d8,4,expectation_deviation_belief4,1,High,0.624964729
5ec7ec01fc75cf27b5dd16ee,4,expectation_deviation_belief4,1,High,0.624964729
5cfc3d486e9951001a0cb8cd,4,expectation_deviation_belief4,0,High,0.5
5dcefcd0307b8d05031d7264,5,expectation_deviation_belief4,1,High,0.624964729
57e7bb4e73e67300012b8e2a,4,expectation_deviation_belief4,-1,High,0.375035271
5993020a5f49420001caf86b,5,expectation_deviation_belief4,1,High,0.624964729
5a78e410ae9a0b0001a97274,5,expectation_deviation_belief4,0,High,0.5
5bf32090a155c300016f3c06,4,expectation_deviation_belief4,0,High,0.5
5e667f3bc3f30a4050fc8f2f,3,expectation_deviation_belief4,0,Med,0.5
5e500182080ac1000b1c7315,4,expectation_deviation_belief4,0,High,0.5
58742bf5d53c97000159df8c,4,expectation_deviation_belief4,-1,High,0.375035271
5d47abcc2dc88900166f27c9,4,expectation_deviation_belief4,0,High,0.5
5ee0f5feec87fc0bc5eabdd7,4,expectation_deviation_belief4,1,High,0.624964729
5d76a776f6630c0018431c01,3,expectation_deviation_belief4,0,Med,0.5
5b5a822e1ad8270001c4f28d,4,expectation_deviation_belief4,0,High,0.5
5e6d3b17a2b73d2f7aef3d04,5,expectation_deviation_belief4,0,High,0.5
5e1b9d3d08b5ba3c86879d5b,4,expectation_deviation_belief4,0,High,0.5
5e15e63a4f40fbbd907aff1e,3,expectation_deviation_belief4,2,Med,0.749929458
5d82be0cf45ead000150f026,4,expectation_deviation_belief4,1,High,0.624964729
558acd52fdf99b65685f03d9,3,expectation_deviation_belief4,0,Med,0.5
5edc195a95d5090e1c3f91b2,4,expectation_deviation_belief4,0,High,0.5
5e39d872793a082024d9cf18,5,expectation_deviation_belief4,0,High,0.5
57dd766bbcd7150001ded5de,3,expectation_deviation_belief4,0,Med,0.5
59417543c768a500011c9731,4,expectation_deviation_belief4,1,High,0.624964729
56f0393f3f71990005d0e66d,5,expectation_deviation_belief4,0,High,0.5
5e51dfe3618c57215938d7b7,4,expectation_deviation_belief4,2,High,0.749929458
5d54b73f1c1de70015d50959,5,expectation_deviation_belief4,3,High,0.874894187
5d6141608a11df001a477fbe,5,expectation_deviation_belief4,0,High,0.5
5be781ca3b047e0001a39e47,3,expectation_deviation_belief4,0,Med,0.5
5e04446a783225ee6e9ed929,3,expectation_deviation_belief4,-1,Med,0.375035271
59a1de0cec2f75000124eeaf,5,expectation_deviation_belief4,-1,High,0.375035271
5dd3e852b988873c617cd21a,4,expectation_deviation_belief4,1,High,0.624964729
5e975ea254955d0bfe9f7929,3,expectation_deviation_belief4,0,Med,0.5
5dcf402982569a08ddd84086,4,expectation_deviation_belief4,0,High,0.5
5dcf7b49523df00ae9c4e07e,3,expectation_deviation_belief4,-1,Med,0.375035271
5ed17af75957f60d040e3f34,5,expectation_deviation_belief4,0,High,0.5
5edd13e3858a15a07241964b,3,expectation_deviation_belief4,3,Med,0.874894187
578673a9275be6000135880e,2,expectation_deviation_belief4,1,Low,0.624964729
5ecc6fb87c7c7646490f3cf8,3,expectation_deviation_belief4,1,Med,0.624964729
58effc65c31d4d00015aa5b9,2,expectation_deviation_belief4,0,Low,0.5
5e416e22fb96eb000b3fe2a8,4,expectation_deviation_belief4,2,High,0.749929458
5c43349027bb0d0001282427,2,expectation_deviation_belief4,0,Low,0.5
5c2cdb4e213a1a0001b9c475,3,expectation_deviation_belief4,0,Med,0.5
5eb2d579ed24d507082b07a2,5,expectation_deviation_belief4,1,High,0.624964729
5dc1cd625fd2031344dfe43d,2,expectation_deviation_belief4,0,Low,0.5
5b97f8988ae8150001c7a887,4,expectation_deviation_belief4,1,High,0.624964729
5c5fc78e96dff400013607a5,4,expectation_deviation_belief4,0,High,0.5
5c804f4092ad770015846011,3,expectation_deviation_belief4,0,Med,0.5
5d2e56ae72b6780001c66698,2,expectation_deviation_belief4,0,Low,0.5
5d82d28977546f00166ae702,4,expectation_deviation_belief4,0,High,0.5
5a9262251eda410001360b2c,3,expectation_deviation_belief4,1,Med,0.624964729
5ea492e3b1b3620a6fee3b90,3,expectation_deviation_belief4,-1,Med,0.375035271
59e833e72f63d30001c8fb86,4,expectation_deviation_belief4,3,High,0.874894187
5c71b63c4aa8ec0001f2bfc4,3,expectation_deviation_belief4,0,Med,0.5
5dc4175e3317732e53467e8b,3,expectation_deviation_belief4,-1,Med,0.375035271
59658491b9153e0001617465,2,expectation_deviation_belief4,0,Low,0.5
5c9ebf067114700016da2813,3,expectation_deviation_belief4,0,Med,0.5
5eca8de81197051fa92b5a6a,4,expectation_deviation_belief4,1,High,0.624964729
57b60487e5b60d0001083aea,2,expectation_deviation_belief4,0,Low,0.5
5d1beb9c9e033e0017a725dc,3,expectation_deviation_belief4,0,Med,0.5
5dee72917309b950e5262f3a,5,expectation_deviation_belief4,0,High,0.5
56d0f57421cd29000a9737e4,4,expectation_deviation_belief4,-1,High,0.375035271
5ec75df0d799ae1c11a8115c,4,expectation_deviation_belief4,1,High,0.624964729
5e65c211b45c6432d8227e4c,3,expectation_deviation_belief4,-1,Med,0.375035271
5c6a3c721519ac0001668582,4,expectation_deviation_belief4,0,High,0.5
5dc1eb838a84461511b3cd73,3,expectation_deviation_belief4,0,Med,0.5
5cd062370081a60017789079,4,expectation_deviation_belief4,1,High,0.624964729
5dc8d8b90a0b38630af7a0ba,4,expectation_deviation_belief4,0,High,0.5
5d6ef023cfe0a400198f911e,5,expectation_deviation_belief4,0,High,0.5
5beb8419aec9ef0001e9d5fb,3,expectation_deviation_belief4,0,Med,0.5
5ea8fe56a6d1a135a5a442cd,4,expectation_deviation_belief4,2,High,0.749929458
5c9a7872e2a8d00001585513,2,expectation_deviation_belief4,0,Low,0.5
5c05ff644c14cf00019db0a9,4,expectation_deviation_belief4,2,High,0.749929458
5d847ac9be4b0b00188463d7,3,expectation_deviation_belief4,0,Med,0.5
5eb33612d573b51326905f30,3,expectation_deviation_belief4,1,Med,0.624964729
5c90094e71f3100016181ea9,3,expectation_deviation_belief4,2,Med,0.749929458
5e82cbf3469f74a0b6d0fd29,3,expectation_deviation_belief4,0,Med,0.5
5d0d16d991270800010b7dd7,4,expectation_deviation_belief4,2,High,0.749929458
5daa18ed95be5f00133609e8,4,expectation_deviation_belief4,0,High,0.5
5e6027f12036113753519c82,4,expectation_deviation_belief4,1,High,0.624964729
5b619b6c5256470001bcf992,3,expectation_deviation_belief4,-2,Med,0.250070542
5e35d4a59d323458753819d2,4,expectation_deviation_belief4,0,High,0.5
595b93be7882150001240e21,4,expectation_deviation_belief4,0,High,0.5
5e37b3d7abde98738c0f1e7c,3,expectation_deviation_belief4,0,Med,0.5
5e29ada5d441690127fb5748,3,expectation_deviation_belief4,-1,Med,0.375035271
5e84b8443f064006f1b5215c,4,expectation_deviation_belief4,-3,High,0.125105813
5dcca657854936945d68eaa9,3,expectation_deviation_belief4,1,Med,0.624964729
5cd321750316ed0017c81bcd,3,expectation_deviation_belief4,0,Med,0.5
5b4d39f2d4c93b00019c8217,3,expectation_deviation_belief4,-1,Med,0.375035271
55b9a9b0fdf99b6906d2aba4,4,expectation_deviation_belief4,0,High,0.5
58a43e029a17120001d910d5,3,expectation_deviation_belief4,3,Med,0.874894187
