Subject,Confidence,Q,Deviation,Conf_Rat,BDev,Mem
5d83d2f1ae7a8b00017ec6a9,4,expectation_deviation_experience7,0,High,0.5,Exp
56e130548b1c33000a388671,4,expectation_deviation_experience7,0,High,0.5,Exp
5c0f1cf4f3027300014b606f,3,expectation_deviation_experience7,0,Med,0.5,Exp
5c92cda483617d0010bef1b8,3,expectation_deviation_experience7,1,Med,0.624987097,Exp
5d558ebe886e3f0020e90fce,3,expectation_deviation_experience7,0,Med,0.5,Exp
5e83d36b6d7daf107aea7a7c,3,expectation_deviation_experience7,0,Med,0.5,Exp
5efba90ef81cbe13a3d7df40,2,expectation_deviation_experience7,-1,Low,0.375012903,Exp
5ec5880e02a64c5b4102561f,4,expectation_deviation_experience7,0,High,0.5,Exp
5588d358fdf99b304ee5674f,3,expectation_deviation_experience7,1,Med,0.624987097,Exp
5d5c265773125e001af7f4cf,3,expectation_deviation_experience7,0,Med,0.5,Exp
5ad9cc7ddfcfcb0001e667f3,2,expectation_deviation_experience7,-3,Low,0.125038708,Exp
5eca36ad460a2b19ab37697b,1,expectation_deviation_experience7,0,Low,0.5,Exp
5e9ca054511e7a1c5c5640e5,2,expectation_deviation_experience7,0,Low,0.5,Exp
5e911cfaefd95445d5a6c890,3,expectation_deviation_experience7,-1,Med,0.375012903,Exp
5bf5ab78f35e0c000101b657,3,expectation_deviation_experience7,0,Med,0.5,Exp
5e649034feba20212bb729db,3,expectation_deviation_experience7,1,Med,0.624987097,Exp
5b16ceb0bdf4e10001630f58,3,expectation_deviation_experience7,-1,Med,0.375012903,Exp
5e1882adfd7db4158998b5f0,1,expectation_deviation_experience7,1,Low,0.624987097,Exp
5b954f10754b700001f06bf0,3,expectation_deviation_experience7,0,Med,0.5,Exp
57bb6878eb28030001f7ea94,4,expectation_deviation_experience7,0,High,0.5,Exp
5e4a1730c94447480594cea4,3,expectation_deviation_experience7,1,Med,0.624987097,Exp
5de7f5d27c17f804d007da90,1,expectation_deviation_experience7,0,Low,0.5,Exp
5e2861fb5c6297029148b635,1,expectation_deviation_experience7,0,Low,0.5,Exp
5d93c9c410165c0015326102,3,expectation_deviation_experience7,0,Med,0.5,Exp
5c47d714a8703f0001b6e780,3,expectation_deviation_experience7,-1,Med,0.375012903,Exp
5d0e9d1bf403080016411381,3,expectation_deviation_experience7,0,Med,0.5,Exp
5e0e66730db8925a55fffbd5,3,expectation_deviation_experience7,0,Med,0.5,Exp
5d6394518df2870001a74b42,2,expectation_deviation_experience7,0,Low,0.5,Exp
5eaf02446c144d5e3a4d4562,2,expectation_deviation_experience7,0,Low,0.5,Exp
5a8891155292b800012316a8,1,expectation_deviation_experience7,0,Low,0.5,Exp
5e8421d0df483e18852ff25e,3,expectation_deviation_experience7,0,Med,0.5,Exp
5b4d31673d01bd0001ec447e,2,expectation_deviation_experience7,2,Low,0.749974195,Exp
5eab89102e910016bb0b5414,2,expectation_deviation_experience7,0,Low,0.5,Exp
5c003b5c2c8cc1000138e25f,2,expectation_deviation_experience7,3,Low,0.874961292,Exp
5eb960c022781303ab1ca871,5,expectation_deviation_experience7,-2,High,0.250025805,Exp
55f63fc432af740012171ef6,3,expectation_deviation_experience7,0,Med,0.5,Exp
58066bf52d948b00014ba876,3,expectation_deviation_experience7,0,Med,0.5,Exp
5e9732d6bafec41daaf8fc30,4,expectation_deviation_experience7,0,High,0.5,Exp
5cdcd4ca9f75db0001411660,2,expectation_deviation_experience7,1,Low,0.624987097,Exp
5c1c137b0739430001693cf5,3,expectation_deviation_experience7,0,Med,0.5,Exp
550bb70bfdf99b6853dab45e,3,expectation_deviation_experience7,0,Med,0.5,Exp
5decaac46e09cf3792805023,4,expectation_deviation_experience7,-1,High,0.375012903,Exp
5c454961f5e3bc00014ed20b,2,expectation_deviation_experience7,1,Low,0.624987097,Exp
5dce29700ad506063969a4a5,4,expectation_deviation_experience7,0,High,0.5,Exp
5ee1327109ae2e4f8e01bd60,3,expectation_deviation_experience7,0,Med,0.5,Exp
576017836442fa0006cfb7cd,4,expectation_deviation_experience7,0,High,0.5,Exp
5ec19dd52abb6a5ce5b9fe05,3,expectation_deviation_experience7,-3,Med,0.125038708,Exp
5d8927d21571f4001c8ce125,1,expectation_deviation_experience7,0,Low,0.5,Exp
5dde8fba82f458000c8c7c75,4,expectation_deviation_experience7,0,High,0.5,Exp
5ed57ec8141d24118731f1bc,2,expectation_deviation_experience7,1,Low,0.624987097,Exp
59ad6f1e09709e00013c2ba5,3,expectation_deviation_experience7,0,Med,0.5,Exp
5d5eeb06d8bcde00162d73f1,3,expectation_deviation_experience7,4,Med,0.99994839,Exp
5ee644b8a00c6d0621d20793,2,expectation_deviation_experience7,0,Low,0.5,Exp
5e44399336d11f01939401eb,3,expectation_deviation_experience7,-1,Med,0.375012903,Exp
5ea08654ea87f206588b6b50,2,expectation_deviation_experience7,1,Low,0.624987097,Exp
5c935d881754ba001b25697a,2,expectation_deviation_experience7,0,Low,0.5,Exp
5eda5c5faf7c7f08a2f68cb7,4,expectation_deviation_experience7,0,High,0.5,Exp
5bef87523d79ff0001275154,3,expectation_deviation_experience7,0,Med,0.5,Exp
5ea77b0161f86b151f475c8f,3,expectation_deviation_experience7,0,Med,0.5,Exp
5591cd21fdf99b63126f6c60,5,expectation_deviation_experience7,0,High,0.5,Exp
5ef05a7425018a31e8bb3c68,2,expectation_deviation_experience7,0,Low,0.5,Exp
5d045502bdeaa5000165e935,3,expectation_deviation_experience7,1,Med,0.624987097,Exp
5c4de8f726093e000134ee6e,4,expectation_deviation_experience7,0,High,0.5,Exp
5eb2f1a1ce5ba10ab2c0a042,3,expectation_deviation_experience7,1,Med,0.624987097,Exp
5e935ec0ba38620009a3b0d8,3,expectation_deviation_experience7,0,Med,0.5,Exp
5eba34aa6f816b16d72f49e1,4,expectation_deviation_experience7,-2,High,0.250025805,Exp
5df97abeabec5d6fcbbc764d,4,expectation_deviation_experience7,-1,High,0.375012903,Exp
57656f6c2bfddf000125cce5,4,expectation_deviation_experience7,-1,High,0.375012903,Exp
5e23646fd3ba5760bca7801c,4,expectation_deviation_experience7,0,High,0.5,Exp
5eeab761609f0d1df85d61bf,2,expectation_deviation_experience7,1,Low,0.624987097,Exp
5e8b835818346405e2571585,3,expectation_deviation_experience7,2,Med,0.749974195,Exp
5dd0c43acaee3e187643d32b,3,expectation_deviation_experience7,0,Med,0.5,Exp
5cfbdcec8483c6001930c1b1,4,expectation_deviation_experience7,1,High,0.624987097,Exp
5db6ff8c7f9e6b000dd24a19,4,expectation_deviation_experience7,-1,High,0.375012903,Exp
5e2093a7e10aa2000c631268,2,expectation_deviation_experience7,0,Low,0.5,Exp
5c8676deddda2d00012ad386,2,expectation_deviation_experience7,0,Low,0.5,Exp
5e876872ca754f08ceb52e9e,4,expectation_deviation_experience7,-1,High,0.375012903,Exp
5d4702f04f947a0001181420,4,expectation_deviation_experience7,0,High,0.5,Exp
5cfea2427b91e70001423ffb,3,expectation_deviation_experience7,1,Med,0.624987097,Exp
5daab7a060ac5d0014235b89,4,expectation_deviation_experience7,0,High,0.5,Exp
5ea9024a58a5ae36f0416ed6,3,expectation_deviation_experience7,0,Med,0.5,Exp
5e13d5a0398bb6a1517fab4c,2,expectation_deviation_experience7,-1,Low,0.375012903,Exp
5e921c1b451807056a5e85bb,4,expectation_deviation_experience7,0,High,0.5,Exp
5cf7bfff528ef50001e96f69,2,expectation_deviation_experience7,0,Low,0.5,Exp
56ec151f388e1d000a5924d0,2,expectation_deviation_experience7,0,Low,0.5,Exp
5e0e32ee1d4607573dc85b1f,3,expectation_deviation_experience7,-1,Med,0.375012903,Exp
58474a9c89af6500017f4cd6,2,expectation_deviation_experience7,-1,Low,0.375012903,Exp
5ecacb83b7f79d242d455216,4,expectation_deviation_experience7,1,High,0.624987097,Exp
5e7f64a99b18e463f74b0c91,1,expectation_deviation_experience7,2,Low,0.749974195,Exp
5ea523b2a7782138712c7e1b,4,expectation_deviation_experience7,0,High,0.5,Exp
559ef308fdf99b2616ff2a4f,3,expectation_deviation_experience7,0,Med,0.5,Exp
5ca272f5caf59c0001a942cb,4,expectation_deviation_experience7,0,High,0.5,Exp
5b25c819a7cee100011d9091,2,expectation_deviation_experience7,0,Low,0.5,Exp
5e3cba059e9d0b0b3663c90c,2,expectation_deviation_experience7,0,Low,0.5,Exp
5c801cd6aaf2af0016478e6f,4,expectation_deviation_experience7,0,High,0.5,Exp
5e614c386ee9b3017b83e4bc,3,expectation_deviation_experience7,0,Med,0.5,Exp
5eac2cc56665cc23af76e945,4,expectation_deviation_experience7,-1,High,0.375012903,Exp
5e9b8957035d900898422c3c,2,expectation_deviation_experience7,0,Low,0.5,Exp
5edbf245e31b590a6e572482,5,expectation_deviation_experience7,2,High,0.749974195,Exp
5e700bdb6319c15ed8726932,3,expectation_deviation_experience7,1,Med,0.624987097,Exp
5ec5ba3e981556631c1a78ba,2,expectation_deviation_experience7,0,Low,0.5,Exp
5e3889c805856605d1838c21,3,expectation_deviation_experience7,-1,Med,0.375012903,Exp
5eefa601e2550709b46a3dff,3,expectation_deviation_experience7,1,Med,0.624987097,Exp
5b15de5cbd9c310001570400,2,expectation_deviation_experience7,1,Low,0.624987097,Exp
55b237e6fdf99b19ea79d2f7,3,expectation_deviation_experience7,2,Med,0.749974195,Exp
5ef110ef74978d1e943f0e7a,2,expectation_deviation_experience7,0,Low,0.5,Exp
5b457ba9eb64c200015bbab1,4,expectation_deviation_experience7,1,High,0.624987097,Exp
5ea3b1b9fc11ed33dde53561,3,expectation_deviation_experience7,0,Med,0.5,Exp
5c8e1af5c6e10f00010d6212,1,expectation_deviation_experience7,0,Low,0.5,Exp
5f5834134283933a1c3b42d0,2,expectation_deviation_experience7,0,Low,0.5,Exp
5ee150a384b8a1164fef6273,4,expectation_deviation_experience7,0,High,0.5,Exp
5eee3a583a975d29fd3e6f38,2,expectation_deviation_experience7,0,Low,0.5,Exp
5c82d0ac51b0e00015cbd2fc,3,expectation_deviation_experience7,0,Med,0.5,Exp
58ac890076c5b70001662993,4,expectation_deviation_experience7,0,High,0.5,Exp
5bddd64b48428800013061a6,2,expectation_deviation_experience7,0,Low,0.5,Exp
5c1bc0ab84ff14000184c2ce,3,expectation_deviation_experience7,-1,Med,0.375012903,Exp
5d849ee0a954540019f513dd,2,expectation_deviation_experience7,2,Low,0.749974195,Exp
5f4ee7ff2c5da213f015a27e,3,expectation_deviation_experience7,0,Med,0.5,Exp
5d74001d391b6600175f433b,2,expectation_deviation_experience7,1,Low,0.624987097,Exp
5484fd09fdf99b38dfb9645c,2,expectation_deviation_experience7,0,Low,0.5,Exp
5f5d967f60d7fa5fdca4cc4f,2,expectation_deviation_experience7,1,Low,0.624987097,Exp
559d9916fdf99b1e2b2dc6b8,1,expectation_deviation_experience7,0,Low,0.5,Exp
5a03d20a7ecfc50001be0a7a,3,expectation_deviation_experience7,0,Med,0.5,Exp
5e2a425609072a0abb76094b,4,expectation_deviation_experience7,0,High,0.5,Exp
5dcf0e94fce60605794da411,4,expectation_deviation_experience7,0,High,0.5,Exp
5ee8fdbb6b0e1325a483f9fa,4,expectation_deviation_experience7,1,High,0.624987097,Exp
5f3b4854ac7ac783ce22070e,3,expectation_deviation_experience7,0,Med,0.5,Exp
5f3ed5c238cf461818f961b0,3,expectation_deviation_experience7,0,Med,0.5,Exp
5c6319a0b73d590001ae789d,2,expectation_deviation_experience7,-1,Low,0.375012903,Exp
5e38e79295ff561112eae457,4,expectation_deviation_experience7,0,High,0.5,Exp
5a91877e777df200015fa0f5,4,expectation_deviation_experience7,0,High,0.5,Exp
5f4a7a00dc1bde60ab8f7ac5,4,expectation_deviation_experience7,0,High,0.5,Exp
5e6da92a65f32b372cf0fbdc,2,expectation_deviation_experience7,0,Low,0.5,Exp
5f6e36c7f042f033d0f97bc1,4,expectation_deviation_experience7,0,High,0.5,Exp
5f59dc445d3541000c150f40,3,expectation_deviation_experience7,2,Med,0.749974195,Exp
5cfdd7d53ca1bb00011030d4,4,expectation_deviation_experience7,0,High,0.5,Exp
5825ecee95f3030001cf889a,4,expectation_deviation_experience7,0,High,0.5,Exp
5dcaf5db575da17c63ebb51b,4,expectation_deviation_experience7,-1,High,0.375012903,Exp
5f7392562b5e060e795d20db,2,expectation_deviation_experience7,0,Low,0.5,Exp
56f9364e895094000c8f4967,5,expectation_deviation_experience7,0,High,0.5,Exp
56259489ed6e5a0005c80fde,4,expectation_deviation_experience7,0,High,0.5,Exp
5ee2c239f4ec4b804a79cf80,4,expectation_deviation_experience7,1,High,0.624987097,Exp
5bdbf2d92562330001b8d056,3,expectation_deviation_experience7,0,Med,0.5,Exp
5ace650a436f550001004f87,5,expectation_deviation_experience7,1,High,0.624987097,Exp
5f94a8e7fa8c422fc88940b0,3,expectation_deviation_experience7,0,Med,0.5,Exp
5e63e24eaf3bd51660031dbe,4,expectation_deviation_experience7,0,High,0.5,Exp
5d8fea94efcbb5001756364b,4,expectation_deviation_experience7,0,High,0.5,Exp
5f4c4b277200c9868db9d43f,3,expectation_deviation_experience7,1,Med,0.624987097,Exp
5f49f3262a3d07563d14a7f1,2,expectation_deviation_experience7,-1,Low,0.375012903,Exp
5ef1980b60a4447bc1a5408c,1,expectation_deviation_experience7,1,Low,0.624987097,Exp
5daa6f580d55870011370fd3,3,expectation_deviation_experience7,0,Med,0.5,Exp
5d305152b2cfe00019231a2a,3,expectation_deviation_experience7,2,Med,0.749974195,Exp
56fa002e8425ef000b3a4276,3,expectation_deviation_experience7,0,Med,0.5,Exp
5ec2feeb47c4471339d3b2ce,3,expectation_deviation_experience7,-1,Med,0.375012903,Exp
5e9fc65dee2ccf178f0e413f,3,expectation_deviation_experience7,0,Med,0.5,Exp
5d264dc7e4a0cb001a3efea6,3,expectation_deviation_experience7,0,Med,0.5,Exp
5f7d3ace29e51d20f794994a,3,expectation_deviation_experience7,1,Med,0.624987097,Exp
5e28e8730fd86a0a19e084cd,2,expectation_deviation_experience7,0,Low,0.5,Exp
5e1c138a2bf9514062e4de6b,1,expectation_deviation_experience7,3,Low,0.874961292,Exp
5f16f559325a640008bb9a07,3,expectation_deviation_experience7,0,Med,0.5,Exp
5f4c5105ad5ee685d48bcca2,4,expectation_deviation_experience7,0,High,0.5,Exp
5f2853a8e736e613955f73bf,3,expectation_deviation_experience7,0,Med,0.5,Exp
5f1a30f8e8cd9a11b2832182,2,expectation_deviation_experience7,1,Low,0.624987097,Exp
5c57c06ed05b82000139682e,2,expectation_deviation_experience7,0,Low,0.5,Exp
5c0990b854deae0001ac693c,3,expectation_deviation_experience7,-2,Med,0.250025805,Exp
5c2fcd716ea6880001dc8e3d,3,expectation_deviation_experience7,0,Med,0.5,Exp
5f1b2c6bb5afc42e312b436a,2,expectation_deviation_experience7,0,Low,0.5,Exp
5dd2c9f2c925a82e5167ef8b,4,expectation_deviation_experience7,0,High,0.5,Exp
5b7cbe9db630cf000125dffe,3,expectation_deviation_experience7,0,Med,0.5,Exp
59296fb2e8a7ff000163f033,4,expectation_deviation_experience7,1,High,0.624987097,Exp
5f9c3ecd9a95b50a57842e5c,3,expectation_deviation_experience7,1,Med,0.624987097,Exp
5d94794a521f890016f93604,4,expectation_deviation_experience7,0,High,0.5,Exp
599ec7dc617ca80001fcd124,5,expectation_deviation_experience7,0,High,0.5,Exp
5e531b2205acdb33c0f5f24c,2,expectation_deviation_experience7,0,Low,0.5,Exp
5dd3e9d93228863b9c89ad1a,3,expectation_deviation_experience7,0,Med,0.5,Exp
5dbaded2af6b8e0e8c3632ed,4,expectation_deviation_experience7,0,High,0.5,Exp
5c12521fbf739a0001cfeb03,4,expectation_deviation_experience7,0,High,0.5,Exp
5db0a97f127d4000117cdfa0,3,expectation_deviation_experience7,1,Med,0.624987097,Exp
5b26ed8a8ecf3f0001619040,1,expectation_deviation_experience7,0,Low,0.5,Exp
58e79ac632bebb0001b741ec,4,expectation_deviation_experience7,3,High,0.874961292,Exp
5bf08e67d63d690001360a79,2,expectation_deviation_experience7,0,Low,0.5,Exp
5b707a406f0ed10001bfb973,2,expectation_deviation_experience7,-1,Low,0.375012903,Exp
5f4c4dd50a92c286c1972f06,3,expectation_deviation_experience7,0,Med,0.5,Exp
5f3ac1732efa0a74f975b1a8,2,expectation_deviation_experience7,2,Low,0.749974195,Exp
5ea70b0537c5170b90ece8ac,3,expectation_deviation_experience7,0,Med,0.5,Exp
5b9efb73d1ff7a00013bfe84,2,expectation_deviation_experience7,-1,Low,0.375012903,Exp
5f4813c94e8b081877fb26a6,4,expectation_deviation_experience7,1,High,0.624987097,Exp
5a947fb0f05361000171b5a3,4,expectation_deviation_experience7,-1,High,0.375012903,Exp
5e89fdffad009e010e958ee7,4,expectation_deviation_experience7,0,High,0.5,Exp
5a5c23afe0cf3d0001268781,4,expectation_deviation_experience7,0,High,0.5,Exp
5f50732850c7c600098593df,2,expectation_deviation_experience7,-1,Low,0.375012903,Exp
5e2ac2aa0038f21089a533a4,4,expectation_deviation_experience7,0,High,0.5,Exp
59977c8ba7b2400001523396,4,expectation_deviation_experience7,0,High,0.5,Exp
5a5d7a42acc75b00017a8193,3,expectation_deviation_experience7,1,Med,0.624987097,Exp
5ecaa9b289161d043d541b6c,3,expectation_deviation_experience7,0,Med,0.5,Exp
599be3660ed7ae0001991db9,2,expectation_deviation_experience7,1,Low,0.624987097,Exp
5f773334d74b082186824cac,4,expectation_deviation_experience7,0,High,0.5,Exp
5dea8a8fcd6328000aeb1cf4,3,expectation_deviation_experience7,1,Med,0.624987097,Exp
5e3d679eaa341501c1a5a90b,3,expectation_deviation_experience7,0,Med,0.5,Exp
5aeeb4903c80f200013af2ed,5,expectation_deviation_experience7,0,High,0.5,Exp
5dc59aea37023940a0860dea,2,expectation_deviation_experience7,-1,Low,0.375012903,Exp
5e3adfc595ff562fbdd130fa,3,expectation_deviation_experience7,0,Med,0.5,Exp
5f26a21c70a6d23f6032b1ea,3,expectation_deviation_experience7,0,Med,0.5,Exp
5c58e01e6f4ec5000164c35a,5,expectation_deviation_experience7,0,High,0.5,Exp
5e1a288a1859772a7ff2700a,3,expectation_deviation_experience7,0,Med,0.5,Exp
5e9420fb792513752fd18744,4,expectation_deviation_experience7,0,High,0.5,Exp
5c39606586c1450001a9675d,5,expectation_deviation_experience7,0,High,0.5,Exp
5de9ca36a484410fdd8a928b,4,expectation_deviation_experience7,-2,High,0.250025805,Exp
559fa17cfdf99b69c369d364,3,expectation_deviation_experience7,0,Med,0.5,Exp
5ec771e68288e91bf1919096,2,expectation_deviation_experience7,0,Low,0.5,Exp
5e4a59b502b78f4a232c0cff,2,expectation_deviation_experience7,1,Low,0.624987097,Exp
5f034b403ad29e529145f174,3,expectation_deviation_experience7,0,Med,0.5,Exp
5ea5dd6605b5170963934a65,3,expectation_deviation_experience7,0,Med,0.5,Exp
5e795b321feceb5164cd115d,3,expectation_deviation_experience7,1,Med,0.624987097,Exp
5fa322092858085f30d5b011,1,expectation_deviation_experience7,0,Low,0.5,Exp
5f50468c0868af1baaec306c,4,expectation_deviation_experience7,0,High,0.5,Exp
570521cfde5095001018a0c8,4,expectation_deviation_experience7,0,High,0.5,Exp
5b97f70161c19e00018db4a8,2,expectation_deviation_experience7,0,Low,0.5,Exp
5b3e3a299a6a140001222ea1,2,expectation_deviation_experience7,-1,Low,0.375012903,Exp
557d84c8fdf99b4d577438df,4,expectation_deviation_experience7,0,High,0.5,Exp
5db3029ffa4efa000a145bde,4,expectation_deviation_experience7,0,High,0.5,Exp
54af2a48fdf99b09c01b3801,4,expectation_deviation_experience7,0,High,0.5,Exp
5e46f51bc3298c1bf813a984,2,expectation_deviation_experience7,1,Low,0.624987097,Exp
5f2502c10858c4143fafa023,3,expectation_deviation_experience7,0,Med,0.5,Exp
592e85797b619d0001cb07e9,1,expectation_deviation_experience7,0,Low,0.5,Exp
5f5feca329bdfb0cfc2a8928,5,expectation_deviation_experience7,2,High,0.749974195,Exp
5e3d91a08dfa83000c9f4d36,2,expectation_deviation_experience7,0,Low,0.5,Exp
5ee9b0eb623285360eda1910,4,expectation_deviation_experience7,0,High,0.5,Exp
5eb030b6e679c6080c9b2350,2,expectation_deviation_experience7,0,Low,0.5,Exp
5e87e49bb69f7b469f03cc68,2,expectation_deviation_experience7,0,Low,0.5,Exp
5d6edb6ada16690017c9b828,1,expectation_deviation_experience7,0,Low,0.5,Exp
5f0dec5bb2612205fe864ab6,2,expectation_deviation_experience7,-1,Low,0.375012903,Exp
5c83f1ed20b39a001440b6b1,4,expectation_deviation_experience7,4,High,0.99994839,Exp
5f5f039252a9217cad40cc18,3,expectation_deviation_experience7,0,Med,0.5,Exp
5be2e7e491deed00015adcb0,3,expectation_deviation_experience7,0,Med,0.5,Exp
5c6b2f0d5b27b00001a3561f,2,expectation_deviation_experience7,-1,Low,0.375012903,Exp
5ec453f93ba6b432bdf01d58,1,expectation_deviation_experience7,0,Low,0.5,Exp
5c7a94dc8fbcb100146b6dc7,3,expectation_deviation_experience7,1,Med,0.624987097,Exp
5ecffcc0d483170a794928e9,4,expectation_deviation_experience7,0,High,0.5,Exp
59347d4f53490b0001563e47,5,expectation_deviation_experience7,0,High,0.5,Exp
5d1d3f10d5669200017b4e46,4,expectation_deviation_experience7,0,High,0.5,Exp
5dae25fc2e361800135fbd02,4,expectation_deviation_experience7,1,High,0.624987097,Exp
5e770f11a9d3b527c662aa23,4,expectation_deviation_experience7,1,High,0.624987097,Exp
5d453e8723a5bb0001492546,5,expectation_deviation_experience7,0,High,0.5,Exp
5f52e45ad408d55fa156aa21,3,expectation_deviation_experience7,1,Med,0.624987097,Exp
5e3dff6b8714b707b9a258b0,2,expectation_deviation_experience7,0,Low,0.5,Exp
5f1703a31ea06d025b729ad9,4,expectation_deviation_experience7,0,High,0.5,Exp
5d1618630b1f87001715eca7,2,expectation_deviation_experience7,4,Low,0.99994839,Exp
5f5d48f1c6768e5bcae08170,4,expectation_deviation_experience7,-3,High,0.125038708,Exp
5c5deed04ee81200018ebb4a,4,expectation_deviation_experience7,2,High,0.749974195,Exp
5f2a13417b4ac51dc95d38c1,2,expectation_deviation_experience7,2,Low,0.749974195,Exp
5d14cea059c33d0001f19bb3,3,expectation_deviation_experience7,0,Med,0.5,Exp
5f9803e732d857040c277dd9,3,expectation_deviation_experience7,-1,Med,0.375012903,Exp
5edc3b7a96a72790ae256a1d,5,expectation_deviation_experience7,1,High,0.624987097,Exp
5e7c987c0d34ae2d8f9c7d8e,4,expectation_deviation_experience7,0,High,0.5,Exp
5d256c9b3eee7d001541a073,3,expectation_deviation_experience7,1,Med,0.624987097,Exp
5dd106ec7beb291ab1c63d0f,3,expectation_deviation_experience7,0,Med,0.5,Exp
5d478068ff3efc001a89d7de,4,expectation_deviation_experience7,-1,High,0.375012903,Exp
5ceff2032de4e90015c822c4,4,expectation_deviation_experience7,0,High,0.5,Exp
5d4e24cdcc0b630001a2698d,2,expectation_deviation_experience7,-1,Low,0.375012903,Exp
5e0d416d13ec504cb9c43cbf,3,expectation_deviation_experience7,-1,Med,0.375012903,Exp
5f0963c6310eaf000b922e94,4,expectation_deviation_experience7,0,High,0.5,Exp
5b9ec956c8a17f000171f7ad,4,expectation_deviation_experience7,0,High,0.5,Exp
5e9aa65a9d211b140b6919f7,3,expectation_deviation_experience7,0,Med,0.5,Exp
5ed8c264d134c803a2670e4c,4,expectation_deviation_experience7,0,High,0.5,Exp
5aa55cf8dbdb470001ef4cc5,1,expectation_deviation_experience7,1,Low,0.624987097,Exp
5c3fb71b36052e00016bb1a6,3,expectation_deviation_experience7,-4,Med,5.16E-05,Exp
5ee2b44f470fa7446a470c8d,3,expectation_deviation_experience7,2,Med,0.749974195,Exp
5c11f8202b16ba0001c8b764,3,expectation_deviation_experience7,0,Med,0.5,Exp
5ed1c05a74af59110a5aa82f,3,expectation_deviation_experience7,2,Med,0.749974195,Exp
5e5d641259df370779040d9e,3,expectation_deviation_experience7,1,Med,0.624987097,Exp
5aeda69f9457e00001054d76,4,expectation_deviation_experience7,0,High,0.5,Exp
5f48348c7dfbf12d50c6a7ec,2,expectation_deviation_experience7,0,Low,0.5,Exp
589a46af57995d0001a8a03a,3,expectation_deviation_experience7,0,Med,0.5,Exp
5c5aecc774a76f0001a25ced,2,expectation_deviation_experience7,0,Low,0.5,Exp
583f12f545073d0001fac52d,3,expectation_deviation_experience7,4,Med,0.99994839,Exp
5dc091fa9be08f03fb01a816,2,expectation_deviation_experience7,1,Low,0.624987097,Exp
5e2b0d34a8dc8c000cc53114,5,expectation_deviation_experience7,0,High,0.5,Exp
5ab415206db3e700011bde54,3,expectation_deviation_experience7,1,Med,0.624987097,Exp
5cec2163d439ae0016596611,3,expectation_deviation_experience7,0,Med,0.5,Exp
57b9bafdfc23450001acc1ac,2,expectation_deviation_experience7,0,Low,0.5,Exp
5ac6cc039534ba0001c75642,4,expectation_deviation_experience7,0,High,0.5,Exp
5cb9ca6814b3cb0017e4f7dd,2,expectation_deviation_experience7,1,Low,0.624987097,Exp
5f29aacd4eeb0b10914d3dc5,4,expectation_deviation_experience7,1,High,0.624987097,Exp
5c720c7278263500015665f9,3,expectation_deviation_experience7,0,Med,0.5,Exp
5ef428a45311db1c83d82b34,3,expectation_deviation_experience7,-2,Med,0.250025805,Exp
5edad5d3b940fe72e6c321ac,4,expectation_deviation_experience7,0,High,0.5,Exp
5cb52a1e33f33d0001249130,2,expectation_deviation_experience7,0,Low,0.5,Exp
5e2784b2cf46ff9ab1191cc9,4,expectation_deviation_experience7,1,High,0.624987097,Exp
5c5732a80a537a00019ea4eb,4,expectation_deviation_experience7,1,High,0.624987097,Exp
5b197b8088ee7400012ae154,3,expectation_deviation_experience7,4,Med,0.99994839,Exp
5d204134abea8100173fa8a4,3,expectation_deviation_experience7,0,Med,0.5,Exp
5bdc4d25a49c2800019e1c24,2,expectation_deviation_experience7,0,Low,0.5,Exp
5f109c350780b10d05983394,3,expectation_deviation_experience7,1,Med,0.624987097,Exp
56e6a66af6ed900006a5867c,1,expectation_deviation_experience7,0,Low,0.5,Exp
5d329756062745001921494a,2,expectation_deviation_experience7,-2,Low,0.250025805,Exp
5eea591930ca5f0ddaa75a7f,2,expectation_deviation_experience7,1,Low,0.624987097,Exp
5e1414d158a5c7a5a1d99be3,3,expectation_deviation_experience7,2,Med,0.749974195,Exp
5dfcfabe2b12bd9d55590694,3,expectation_deviation_experience7,1,Med,0.624987097,Exp
5ea963dc8304320363c8398c,3,expectation_deviation_experience7,-1,Med,0.375012903,Exp
5ecd649985aa0b0c194928bb,3,expectation_deviation_experience7,0,Med,0.5,Exp
5ed2109da3c8c204b76f6cd5,4,expectation_deviation_experience7,0,High,0.5,Exp
56e1bbcb6ce054000b3ffcb8,4,expectation_deviation_experience7,2,High,0.749974195,Exp
5e52d0122f5f952f2a7b6b28,3,expectation_deviation_experience7,0,Med,0.5,Exp
58a63a64ea3d11000170e1cc,3,expectation_deviation_experience7,0,Med,0.5,Exp
5c6aecbad0fb370001731cac,3,expectation_deviation_experience7,0,Med,0.5,Exp
5bf720e60b616400019c6c6c,3,expectation_deviation_experience7,0,Med,0.5,Exp
57bca845e2101600015e8e88,1,expectation_deviation_experience7,0,Low,0.5,Exp
5d254db8bb2e30001933fe36,3,expectation_deviation_experience7,-2,Med,0.250025805,Exp
5d003450f641130018828b8e,3,expectation_deviation_experience7,2,Med,0.749974195,Exp
5ed53833cb34a1098e5e2bce,2,expectation_deviation_experience7,0,Low,0.5,Exp
5e311dd7a390be11ebfc23c3,2,expectation_deviation_experience7,1,Low,0.624987097,Exp
5c0023fb2213be0001c2cdde,2,expectation_deviation_experience7,0,Low,0.5,Exp
5c4684826a7dbc00017c0a87,4,expectation_deviation_experience7,-1,High,0.375012903,Exp
