prev_SubjectID_Prolific_MTurk,prev_pca_score,curr_pca_score,NA_mean_expectation_deviation_experience,Q3,Q4,Q6,Q7
5de9bf9b1255590f666b724b,0.8154498252778278,NA,NA,NA,NA,NA,NA
5de9ca36a484410fdd8a928b,NA,6.3827487656723925,NA,3,4,3,3
5de9e4d36f9b7e10dc230451,NA,NA,NA,NA,NA,NA,NA
5de9ef512dc5c612021d3038,NA,-2.9001105015582205,NA,3,5,3,3
5dea494eb3adb21655dfadf4,-3.828056380865328,NA,NA,NA,NA,NA,NA
5dea76e109c1071948aed0ff,1.329456644028653,0.15500612511500952,NA,3,5,4,5
5dea8a8fcd6328000aeb1cf4,NA,1.340358189850508,0.7058823529411765,3,4,3,3
5deabdb64194411dade56533,-5.401634047866464,NA,NA,NA,NA,NA,NA
5deb1865986140241391d84a,1.304066458643688,NA,NA,NA,NA,NA,NA
5deb1fc973f2e923afb6891e,NA,NA,NA,NA,NA,NA,NA
5deb3c192235ad24f4a21826,NA,-1.2909760519019868,0.6470588235294118,2,4,2,4
5debccb0389fde2b5e13fcea,5.576619172183685,-1.7514358124178215,NA,2,4,4,5
5dec1b31be656d3101bb6169,3.651250486418623,NA,NA,NA,NA,NA,NA
5dec1c522911273179e44dbe,-1.1764429733245807,-3.386871118195751,NA,3,3,3,3
5decaac46e09cf3792805023,-1.058475849406763,-3.682771661756019,0.1176470588235294,3,4,4,5
5dee72917309b950e5262f3a,5.538311585583119,6.621152854469354,NA,5,5,3,3
5df162b6c76aa6080c4c7694,-0.1176688010440547,5.326760944779437,NA,4,5,3,4
5df441f8dc853530e500adc1,4.066588150719481,NA,NA,NA,NA,NA,NA
5df58b28ecb3ea3ed1ceea37,NA,-3.4494380816874717,NA,2,5,3,5
5df79c9c53b56e52d7bf97a8,6.079137388867316,NA,NA,NA,NA,NA,NA
5df97abeabec5d6fcbbc764d,-3.5004754129910545,0.7111920078173809,NA,3,3,2,2
5dfac1ba83907981767ce907,NA,NA,NA,NA,NA,NA,NA
5dfb693a73d72487b1fe495b,-4.346692437483112,-4.989742718913533,NA,2,5,2,5
5dfbe7394acfb98f00070797,0.5309296322636787,NA,NA,NA,NA,NA,NA
5dfc64647adf4b971f329cbf,5.136529215025147,3.2645772712420715,-0.17647058823529413,1,2,2,3
5dfcfabe2b12bd9d55590694,NA,-1.1003834316374352,NA,2,4,2,5
5e00a9b74acfb9c9723a9a59,NA,NA,NA,NA,NA,NA,NA
5e025e51a2c696de398fa46b,NA,5.370377716218325,NA,3,5,3,5
5e04446a783225ee6e9ed929,-3.1872033104734436,0.6295630210232875,1,4,5,5,5
5e05169c37241cf5527d7f6a,-1.4216719415520795,NA,NA,NA,NA,NA,NA
5e065bba5a342503b3f3e0bc,-0.49618399498486054,-0.6422636223259665,NA,3,5,3,5
5e068f10c29db5000e2f6d48,-1.4840524509039386,NA,NA,NA,NA,NA,NA
5e0857276aab7c17f7e21662,0.4933913704736945,NA,NA,NA,NA,NA,NA
5e095617ac9e1624724a11c4,NA,NA,NA,NA,NA,NA,NA
5e0d416d13ec504cb9c43cbf,NA,2.6670415716242895,NA,3,4,3,5
5e0e32ee1d4607573dc85b1f,-3.791977778842637,-2.881602583622868,1.1176470588235294,4,4,2,3
5e0e502b2fc4785903ee9029,8.304639495790228,NA,NA,NA,NA,NA,NA
5e0e66730db8925a55fffbd5,-9.56070083719257e-6,-0.8511966387551235,NA,2,4,2,5
5e10a3382b12bd76d7f96f62,-2.513201936101338,NA,NA,NA,NA,NA,NA
5e1162636a5bff8326aa010d,5.447938230339746,NA,NA,NA,NA,NA,NA
5e11dc944fa02a86c7ac97fc,-1.3078457646600887,NA,NA,NA,NA,NA,NA
5e121701dc79bd8a1a22ca99,-2.9728641415483303,-4.247051221860356,NA,2,4,3,5
5e121b2b82a955890a9b3484,6.519102209722405,7.264954402659743,NA,1,2,2,3
5e1276f7e69d0a912635da16,-2.5887782914374253,-2.8214085296415004,NA,2,3,3,4
5e12afbb7855d391c58b7d38,-1.6932667321542632,NA,NA,NA,NA,NA,NA
5e138a60946e979c5d080c4c,3.292454220215243,NA,NA,NA,NA,NA,NA
5e13d5a0398bb6a1517fab4c,6.685528637655473,6.070606043366022,NA,4,5,3,5
5e1414d158a5c7a5a1d99be3,NA,-4.143427956213669,NA,2,4,1,5
5e1527aba99550b4037c472f,-2.326174555455475,NA,NA,NA,NA,NA,NA
5e153f25dc79bdb5290738bd,NA,NA,NA,NA,NA,NA,NA
5e15e63a4f40fbbd907aff1e,-4.686509604606699,-4.913985280624465,NA,2,2,2,3
5e1657044f849ec39dad9c61,-1.3407466179492815,NA,NA,NA,NA,NA,NA
5e167aa29195c6c5bd83b031,2.1980756562976578,NA,NA,NA,NA,NA,NA
5e175705cfe8dc000b559793,-4.59405675192128,-4.528238566744331,NA,2,3,3,5
5e1797da928b15062260e30e,6.1327359584446,-0.25613203873991497,NA,3,3,3,4
5e1882adfd7db4158998b5f0,-1.911432810641809,-1.3594140732228754,NA,2,4,3,4
5e19782dbf9ff0213ca4118a,6.5366050013196215,NA,NA,NA,NA,NA,NA
5e19c8d1477f3b24e0ac5efa,6.528469491716864,3.0315697306415523,NA,3,2,3,3
5e1a288a1859772a7ff2700a,NA,5.768207342584696,-0.5294117647058824,3,4,3,5
5e1b5a2d3f6e1d37d314c3a1,-1.6545159067550548,NA,NA,NA,NA,NA,NA
5e1b9d3d08b5ba3c86879d5b,2.27796738820057,3.6492520243703015,NA,3,5,2,5
5e1c138a2bf9514062e4de6b,NA,8.854064460607072,1.0588235294117647,3,4,3,3
5e1f938b06121f2be0d1ead4,-1.6144302971852968,-3.1225830760201094,NA,2,3,3,5
5e1fa60088eb2e2d97c4a4a7,-3.546037187316039,NA,NA,NA,NA,NA,NA
5e2039ccf0b71e34ef9c60a2,-3.463979519117434,-1.011741120528525,1.7647058823529411,2,5,4,5
5e206c982d3875371ce68220,-4.772854142238322,NA,NA,NA,NA,NA,NA
5e208482d53585397ac17440,-1.832935983010427,NA,NA,NA,NA,NA,NA
5e2093a7e10aa2000c631268,-3.8663644894957554,-2.271832040971854,NA,1,4,1,2
5e22448c4500a2518347eb92,1.862449637472392,NA,NA,NA,NA,NA,NA
5e23646fd3ba5760bca7801c,6.678144961604037,10.48568722331041,-0.4705882352941176,3,5,4,5
5e26115066acc6000be6dee0,-5.598989065787232,NA,NA,NA,NA,NA,NA
5e2784b2cf46ff9ab1191cc9,NA,2.265931783715079,NA,3,5,3,5
5e27868c5cbbcc0b3599574b,-3.767462830139849,-4.451277016907429,NA,1,5,3,4
5e27989128b7b69a8d547b14,NA,NA,NA,NA,NA,NA,NA
5e27a6bd2d38759d13d0c474,6.363673459247987,NA,NA,NA,NA,NA,NA
5e2861fb5c6297029148b635,-2.077471437723685,-2.530238916266005,NA,3,3,2,3
5e2897fd0351e803a40629a5,NA,NA,NA,NA,NA,NA,NA
5e28e8730fd86a0a19e084cd,NA,-2.514658391755467,NA,1,3,2,5
5e29ada5d441690127fb5748,9.42870038587175,8.284780506678668,-0.6470588235294118,4,5,3,4
5e2a425609072a0abb76094b,NA,4.198083057639444,NA,2,4,2,4
5e2a43116a126f0a33059175,-3.2145162770059965,NA,NA,NA,NA,NA,NA
5e2ac2aa0038f21089a533a4,NA,1.8062380260765856,NA,5,5,3,5
5e2b0d34a8dc8c000cc53114,NA,-2.497430350740286,NA,3,3,3,3
5e2be6efe179572183644844,3.2977575821083973,NA,NA,NA,NA,NA,NA
5e2bf2153a9311222d4892c6,-4.419044572058617,NA,NA,NA,NA,NA,NA
5e2e9c7388448746ab366b7f,-1.7979637432548972,-2.59416959969252,NA,3,4,3,5
5e307cef0effe1000c01d541,NA,NA,NA,NA,NA,NA,NA
5e311dd7a390be11ebfc23c3,NA,-3.887299630993138,NA,2,3,3,4
5e3244f5bac19521aee1a0de,6.675780961798951,NA,NA,NA,NA,NA,NA
5e331de721bbd22ed15f2405,-4.599911432625109,NA,NA,NA,NA,NA,NA
5e33735fc0b28934fbfbbef0,-1.2371063721670472,NA,NA,NA,NA,NA,NA
5e34ac3b5aa70048c5b2a2f3,-0.17894549341517604,NA,NA,NA,NA,NA,NA
5e34e9a4d26ee44c53c9afe9,NA,NA,NA,NA,NA,NA,NA
5e35d4a59d323458753819d2,-3.502467232941563,-5.250620728114647,NA,1,5,1,5
5e35d91ea42bce592e996843,7.14144887897148,NA,NA,NA,NA,NA,NA
5e372dfecb3c096c83115563,-4.029292359723023,NA,NA,NA,NA,NA,NA
5e37b3d7abde98738c0f1e7c,-0.9776024382321872,0.755726790967442,NA,4,3,3,4
5e3889c805856605d1838c21,0.6055625343672109,4.4444813895170565,NA,4,5,3,3
5e38b6950d41ad0d5ad49976,NA,NA,NA,NA,NA,NA,NA
5e38e79295ff561112eae457,NA,-4.140597529609741,NA,2,3,3,4
5e3904c71a5b001269bc979f,NA,NA,NA,NA,NA,NA,NA
5e39080f429eea12759afbcb,NA,NA,NA,NA,NA,NA,NA
5e396e7d912e8717e033b2e7,-5.139673166368951,NA,NA,NA,NA,NA,NA
5e39d872793a082024d9cf18,-4.8960257828029885,-4.037746887083846,NA,1,2,2,4
5e39dd6b005b3708174db65d,2.664864991718716,NA,NA,NA,NA,NA,NA
5e3a0d0529000b000d868ba5,0.8720399642766712,NA,NA,NA,NA,NA,NA
5e3a238e9d5f1e24d3805045,NA,NA,NA,NA,NA,NA,NA
5e3a7e26ca5cf328020dc4b6,-1.401189477484613,2.0983762032955253,NA,2,3,2,3
5e3adfc595ff562fbdd130fa,NA,3.6874362702338535,NA,4,5,3,4
5e3b0c1e96942c0564ce3018,4.4004089306507455,NA,NA,NA,NA,NA,NA
5e3b9b820014e23ad71813c8,9.218879202960926,NA,NA,NA,NA,NA,NA
5e3c368dc004f70177a1dfcc,-3.848829538951854,NA,NA,NA,NA,NA,NA
5e3c67e3fe941504aa9df361,NA,NA,NA,NA,NA,NA,NA
5e3cba059e9d0b0b3663c90c,-2.0495570692404623,4.413212210353702,NA,2,4,3,3
5e3d679eaa341501c1a5a90b,NA,2.9910566280412936,NA,1,4,1,4
5e3d91a08dfa83000c9f4d36,-4.85130670506062,-5.793760367024573,NA,2,4,1,5
5e3dff6b8714b707b9a258b0,NA,4.450596245243764,NA,4,5,4,5
5e3f617d276e071be80e2ea2,0.4490842266300843,NA,NA,NA,NA,NA,NA
5e3f74b986fdec1ca1c00930,NA,NA,NA,NA,NA,NA,NA
5e40774a2ee93c2ae0ecad03,-0.48222554122103534,-3.4067190105447955,NA,3,4,3,5
5e40ad9802b22c2ea0856af8,-3.848575246330103,NA,NA,NA,NA,NA,NA
5e416e22fb96eb000b3fe2a8,-4.724350066719535,-5.0393217354305575,NA,2,3,3,5
5e41d817cfafb807ef94486a,-1.1650449189219871,-2.8665596209153863,NA,2,5,3,4
5e44399336d11f01939401eb,-0.5492151406140175,1.3258522731205171,NA,1,3,3,4
5e44bdd67939b23431885f28,1.8119154078734112,NA,NA,NA,NA,NA,NA
5e44f0a7ba57e73816a33894,-0.5864495914331076,NA,NA,NA,NA,NA,NA
5e460227ac32e30e541f9789,-4.07518838617901,NA,NA,NA,NA,NA,NA
5e46f51bc3298c1bf813a984,NA,0.39158717668533216,-1.1764705882352942,4,3,4,3
5e482100418f612c4d9775b3,-4.0593288507386065,NA,NA,NA,NA,NA,NA
5e48c9203d16ec3581f4172b,-2.2870910792714616,NA,NA,NA,NA,NA,NA
5e496186b06f5f3d9b4860b8,-2.8727673788983816,NA,NA,NA,NA,NA,NA
5e4a1730c94447480594cea4,-2.1161024608846537,0.6381370164180636,NA,3,5,2,5
5e4a59b502b78f4a232c0cff,NA,8.711712439266114,NA,3,4,3,5
5e4af9e73485dd000c99724e,2.2635947223045982,1.2773584372223827,NA,3,4,3,5
5e4c2e13f8cac9060434ed49,4.65106216147597,NA,NA,NA,NA,NA,NA
5e4c98a9406adc0fc1aa385c,5.7229842133738185,NA,NA,NA,NA,NA,NA
5e4d9878130d9e1fb88e68d4,NA,NA,NA,NA,NA,NA,NA
5e4dd61e228f8723566e06d4,NA,-5.190275903222694,NA,1,2,3,5
5e500182080ac1000b1c7315,1.8522730792677264,2.0489245013271824,NA,4,5,3,5
5e51cbd4ad88cd2047eaf29d,-4.363952635995985,NA,NA,NA,NA,NA,NA
5e51dfe3618c57215938d7b7,-0.42111594527281626,1.9713515098818437,NA,5,3,3,3
5e52d0122f5f952f2a7b6b28,NA,2.5778535145894557,NA,4,5,2,5
5e53019d2ca8273228d34e2a,-0.7454407751295663,NA,NA,NA,NA,NA,NA
5e53036cd91a8232a99e60fb,3.3324892126962027,NA,NA,NA,NA,NA,NA
5e531b2205acdb33c0f5f24c,NA,5.613573830290328,0.4705882352941176,3,5,3,5
5e5323c8c9f6063449ad9f00,4.025989457909869,NA,NA,NA,NA,NA,NA
5e5353b7e2122b3642eaefde,5.700220003089731,NA,NA,NA,NA,NA,NA
5e552a5e45774651f60e62b3,-1.0405024962291152,-1.881635431665492,NA,2,4,3,4
5e5578c220b63957aeea65dd,-1.5995073907454966,NA,NA,NA,NA,NA,NA
5e5ab88a43f33029b119a48c,-1.696207981654385,-5.145259842715355,0.29411764705882354,2,4,2,4
5e5b0bcc7a584430eb8bea65,-0.7632345248391719,1.0243804888166597,NA,4,4,2,4
5e5bf32829348a3cb01ffaa1,6.484583586968471,NA,NA,NA,NA,NA,NA
5e5c28cb35c0c541339c770a,NA,NA,NA,NA,NA,NA,NA
5e5c58012272eb4328419f08,-0.01626136998931323,NA,NA,NA,NA,NA,NA
5e5d641259df370779040d9e,NA,-4.009776452748645,NA,2,4,2,4
5e5d8d190272740aa1029258,-1.040331455186508,NA,NA,NA,NA,NA,NA
5e5e9f949ec7440200735db7,NA,NA,NA,NA,NA,NA,NA
5e5fe4bc16a0540352d50c47,-0.15573389656563788,NA,NA,NA,NA,NA,NA
5e6027f12036113753519c82,-1.7908307352176442,-1.849985038280279,NA,2,3,3,4
5e602d66bc402a381b35f74a,-0.8538882730392613,-2.214346323447078,NA,3,5,2,4
5e606b1eaf84e83c728748d7,-3.2513799118155298,-1.8178597076541592,1.8235294117647056,3,5,3,5
5e614c386ee9b3017b83e4bc,0.8934100832614913,0.30840763958316575,NA,4,5,3,5
5e63e24eaf3bd51660031dbe,NA,1.4221420061945158,NA,3,5,3,4
5e649034feba20212bb729db,3.192887178673385,0.11596233561154262,NA,3,4,3,5
5e654c6dc302df2ce7b2ef91,NA,NA,NA,NA,NA,NA,NA
5e65c211b45c6432d8227e4c,0.5264527956497821,-2.867573373791026,NA,1,3,1,2
5e667f3bc3f30a4050fc8f2f,-3.489426717857194,-1.4324532307154494,NA,1,2,1,2
5e6690ca0ef3a301da87b4d9,2.0079403431721436,1.7645901139262978,NA,2,4,3,4
5e66d4098a31c74594dab25a,-4.0235263097676315,NA,NA,NA,NA,NA,NA
5e67032bc302df492496fbaa,-0.2321292093208989,NA,NA,NA,NA,NA,NA
5e67fe18d9ea830a49772a67,-0.855145411575621,NA,NA,NA,NA,NA,NA
5e68218a1b3dbf0dce23f9c3,2.37407217343047,NA,NA,NA,NA,NA,NA
5e683c4d6ca0f9000d3f35fe,-3.3747279034581283,-3.211261737886145,NA,3,3,4,5
5e6869e6fe7f431210ced3f1,NA,1.635994483791577,NA,1,3,2,4
5e68dbafc9232e1808c7614b,-3.286329949249651,NA,NA,NA,NA,NA,NA
5e6989bc651f7d241449fccf,-3.469754395786393,1.1476852025274276,0.4117647058823529,1,2,2,3
5e69987e0873d600084bc920,0.8164769193229457,0.6805416384524526,NA,1,3,3,4
5e6bba3052b46816cba41bf3,0.4744521503088637,NA,NA,NA,NA,NA,NA
5e6c057dbc9dab1ba2c5bac4,-4.889105300982641,NA,NA,NA,NA,NA,NA
5e6d08da374f5b2c1f67aa85,3.1910370085989643,NA,NA,NA,NA,NA,NA
5e6d3b17a2b73d2f7aef3d04,-5.793760367024573,-5.793760367024573,NA,3,4,5,5
5e6da92a65f32b372cf0fbdc,NA,-1.923347176268475,NA,1,3,1,3
5e6ef5fbf14d264ae2ef3867,-3.3271683846869844,-1.202172206614058,NA,2,2,2,3
5e6f0e51374f5b4c6858fc9c,-1.7822380889291678,NA,NA,NA,NA,NA,NA
5e6f94e1478ce054c3a07725,4.369948552334773,NA,NA,NA,NA,NA,NA
5e6fb7dc29c1af04346adc45,7.794808536591091,NA,NA,NA,NA,NA,NA
5e6fcb44a2b73d58a1273627,6.647151016973741,NA,NA,NA,NA,NA,NA
5e6fd38fe95be7071b5196bf,3.657531150964207,-1.998350287185083,NA,4,5,4,4
5e7006b2de13455d873a7fde,-0.9417788648166944,NA,NA,NA,NA,NA,NA
5e70093e52b4685dfd36f5f2,-4.4167058904284655,NA,NA,NA,NA,NA,NA
5e700bdb6319c15ed8726932,0.7836091611942473,-2.3410407686121877,NA,3,5,4,5
5e70f55b7f25f20763294e4c,-4.382840434752961,NA,NA,NA,NA,NA,NA
5e7121607e526802f55230e5,-0.04514422162264286,NA,NA,NA,NA,NA,NA
5e71342d8d97ec051c2b11bc,-1.2472029033747642,NA,NA,NA,NA,NA,NA
5e71556788152e079f80b73b,10.688585163122776,NA,NA,NA,NA,NA,NA
5e719433e17e900bd9a369a2,0.3708118990747245,NA,NA,NA,NA,NA,NA
5e719a556cce160c649a5705,-0.41969952480717154,NA,NA,NA,NA,NA,NA
5e721db1b05a37000a1a0c8f,1.0003806753267448,NA,NA,NA,NA,NA,NA
5e741a09b23f4d392d8eac07,NA,NA,NA,NA,NA,NA,NA
5e7686f92e404109a24418b8,3.110552923019605,NA,NA,NA,NA,NA,NA
5e76f0e7d6943025eb5d010d,7.453712307528858,NA,NA,NA,NA,NA,NA
5e770f11a9d3b527c662aa23,-0.9484467655373608,-4.420768927608874,-0.8235294117647058,2,3,3,4
5e7745990fd39b2a816ec341,-1.2360609397009257,NA,NA,NA,NA,NA,NA
5e7813d0cbcef5393c2ae567,-3.628345277935018,NA,NA,NA,NA,NA,NA
5e78bf026d9a62443b9d5b74,-3.855123686805383,-2.559287425106219,NA,3,5,2,4
5e78d6a0bc70c94664aae415,-3.5413640193041043,NA,NA,NA,NA,NA,NA
5e7908b92d882b4b6d8fa8e1,6.934554551061607,NA,NA,NA,NA,NA,NA
5e79119c3ff25d4bc4f15a27,NA,NA,NA,NA,NA,NA,NA
5e793dd0f855e84f6acc41dc,-2.0662801208046755,NA,NA,NA,NA,NA,NA
5e793e9fcca9550008679695,8.287029920509779,NA,NA,NA,NA,NA,NA
5e79491fa66d4d0418499ea7,-4.283361490845415,NA,NA,NA,NA,NA,NA
5e795b321feceb5164cd115d,NA,-2.27551922918273,NA,2,4,3,4
5e7ac85b92f2f30b9467cace,-3.900509078570496,NA,NA,NA,NA,NA,NA
5e7ad13509f66f0c52d4aff3,2.27529120174162,NA,NA,NA,NA,NA,NA
5e7c13970fc3c5000ca01997,-4.5234443014637895,NA,NA,NA,NA,NA,NA
5e7c987c0d34ae2d8f9c7d8e,0.09403154910286043,0.824872407228609,NA,4,5,2,2
5e7d031be805560ae6b93dba,NA,1.7835548410780655,NA,3,4,2,3
5e7daa886c123242e86c8138,3.47402456008824,-1.8706966262239533,NA,3,5,3,5
5e7e93475caed456ffb84287,NA,NA,NA,NA,NA,NA,NA
5e7f64a99b18e463f74b0c91,6.0483453255502155,4.972977111288998,NA,3,5,4,5
5e7f83c095c1fb550a89646f,5.9064681886639026,NA,NA,NA,NA,NA,NA
5e7f9714e74e0c66d2a04098,-4.23300123453383,NA,NA,NA,NA,NA,NA
5e7fbf90e06daa01664bc717,-5.401634047866464,NA,NA,NA,NA,NA,NA
5e7fefe06c12706d47e35211,NA,NA,NA,NA,NA,NA,NA
5e7ffbc0a27f256e3290542f,-2.474058757084056,NA,NA,NA,NA,NA,NA
5e80d8569d1bdf03449b0c2e,0.23901785997688513,1.1758762310648836,NA,2,4,2,4
5e8151ec84fdbb84684aa678,-0.295906574272509,NA,NA,NA,NA,NA,NA
5e815773285d3883ba2fbbcf,-4.492164389407378,-5.334913567233959,NA,2,3,3,5
5e820eb36551aa02fd72e1dc,-3.978707621596497,-2.249091472705179,NA,3,5,3,5
5e82413b37e72496c1dd4349,3.7527135600290857,NA,NA,NA,NA,NA,NA
5e8251fdf8a96f97ea13e31c,2.345795793482248,NA,NA,NA,NA,NA,NA
5e825aa993f9210a4a2b808b,NA,NA,NA,NA,NA,NA,NA
5e829f3ee6548e9c39cb00aa,-2.5024279102243265,NA,NA,NA,NA,NA,NA
5e82cbf3469f74a0b6d0fd29,1.681809800084162,1.425552354985532,NA,3,5,2,4
5e82d23de3941da1309553b1,NA,NA,NA,NA,NA,NA,NA
5e830a42b7a9de01dbe5a430,-1.8929209128214073,NA,NA,NA,NA,NA,NA
5e8373d1231fd80a71d87072,-2.231019381041895,NA,NA,NA,NA,NA,NA
5e83a70264ef720de1e5e694,-2.723281082938553,NA,NA,NA,NA,NA,NA
5e83abb4e0a2e40fd565226d,6.719061282537861,4.075769087685917,NA,1,3,1,1
5e83d36b6d7daf107aea7a7c,8.51599905080308,0.48488376546775425,NA,1,4,3,4
5e83e51cb7a9de143b3bf91d,NA,NA,NA,NA,NA,NA,NA
5e8421d0df483e18852ff25e,1.62644258287134,0.3055221942481862,NA,2,4,3,5
5e84253b26729e1847f16611,-3.8727899455435657,-4.3394014703261226,NA,3,3,2,3
5e84b8443f064006f1b5215c,2.3659342380051345,2.494617672574505,NA,2,5,2,5
5e84cf62eabe5c081ea860c5,-3.0397974296642225,-4.225255090392135,NA,2,3,3,4
5e8537fe23609011fe987ca7,-0.4597857257096783,-2.5050775776140206,NA,1,1,3,4
5e857777efee34166f38ad60,-1.152323701320948,NA,NA,NA,NA,NA,NA
5e8649f063e179270e2e05a4,3.806729065939816,NA,NA,NA,NA,NA,NA
5e876872ca754f08ceb52e9e,5.414425293859577,2.335420039836852,NA,3,5,3,4
5e8787bf14e2970c36c20705,-2.3501488868503912,NA,NA,NA,NA,NA,NA
5e87e49bb69f7b469f03cc68,NA,0.870812566223446,NA,1,5,3,5
5e880c6c5c942d48ce4b3165,2.4597363333026556,NA,NA,NA,NA,NA,NA
5e88389e7853734bac41ecd7,-1.771915817818129,NA,NA,NA,NA,NA,NA
5e889fdd5ed99852cb0f5a3d,7.885607991201276,NA,NA,NA,NA,NA,NA
5e890b0a3fca4e5a713d7eba,-1.6510520627209089,NA,NA,NA,NA,NA,NA
5e89533c4d3d675e800bfc7c,NA,NA,NA,NA,NA,NA,NA
5e89fdffad009e010e958ee7,NA,0.3136370183510133,NA,3,4,3,5
5e8a30e32c33ae6d9a030603,-3.0441225624107267,NA,NA,NA,NA,NA,NA
5e8b835818346405e2571585,1.0241966928388393,2.2420761480893923,0.17647058823529413,2,2,3,4
5e8b90ee1834640666b57392,5.024105140451844,NA,NA,NA,NA,NA,NA
5e8be450affef10d24343a7f,4.228292264208053,1.1656860982652055,-0.7058823529411765,2,1,1,2
5e8bfad5b546910e7553a080,3.533143259448628,NA,NA,NA,NA,NA,NA
5e8bfc63e53da90ec5673f11,-1.3098364798401467,NA,NA,NA,NA,NA,NA
5e8cb4b1cf58b806b8a5f1ab,-2.73775918513234,NA,NA,NA,NA,NA,NA
5e8cb66c0bec2306a7d76717,0.1184744291712094,NA,NA,NA,NA,NA,NA
5e8cd8011a88ad08f181eb96,-4.078408879510346,NA,NA,NA,NA,NA,NA
5e8d188a6a32e10ebce7145b,3.9535927931928145,NA,NA,NA,NA,NA,NA
5e8d33568d335810bedaaee4,4.000976025056356,NA,NA,NA,NA,NA,NA
5e8d44819163b611f62d706c,2.889521130825203,0.907745123151537,NA,2,4,3,4
5e8dd8e316b81006a8a5de0a,0.0793037771477933,NA,NA,NA,NA,NA,NA
5e8e6a89756f2c1236fc9a3e,1.0384075655980984,NA,NA,NA,NA,NA,NA
5e8e9ccba6d990158e18b344,-1.6898328996315002,NA,NA,NA,NA,NA,NA
5e8eb4f68099ec16cd166970,6.249938463018639,NA,NA,NA,NA,NA,NA
5e8f8e47621d9b280bf9cb7e,2.695335247811623,NA,NA,NA,NA,NA,NA
5e8fa34befd9542a66b02feb,-0.60882076187479,-3.9210745490822463,NA,3,5,4,5
5e90808804391d39059602b3,NA,NA,NA,NA,NA,NA,NA
5e90c2a79422bb3f36472444,-2.6700074618036167,NA,NA,NA,NA,NA,NA
5e911cfaefd95445d5a6c890,-0.70834246138254,4.98739815309779,NA,5,5,3,5
5e9128974d246b4532f248ff,NA,2.277508894679168,1,4,4,3,5
5e920e9a7da4b35496c9d828,-1.0833024695088191,NA,NA,NA,NA,NA,NA
5e921c1b451807056a5e85bb,-3.8457166323995096,-5.793760367024573,NA,2,5,3,5
5e926497080e07094e4624fe,-1.896955334116232,NA,NA,NA,NA,NA,NA
5e926d4a0c949c0d06283d2e,-0.18608266300674173,NA,NA,NA,NA,NA,NA
5e9272473f920e5b0caf8279,-2.654110780650859,NA,NA,NA,NA,NA,NA
5e928d18e322295c5e4699e5,1.2272438859740058,NA,NA,NA,NA,NA,NA
5e931b65fd282d15fb0f9bf8,5.951892993047625,NA,NA,NA,NA,NA,NA
5e93503db5eae918e87b6524,NA,NA,NA,NA,NA,NA,NA
5e93514a8dbb1b000bb57cec,-5.7105404858996955,NA,NA,NA,NA,NA,NA
5e935ec0ba38620009a3b0d8,6.1390925662301115,5.344344413635868,0.17647058823529413,3,5,3,5
5e93825b69f077000b898a28,NA,NA,NA,NA,NA,NA,NA
5e93c9266914d120ef04d80c,-1.7438440456320772,NA,NA,NA,NA,NA,NA
5e9420fb792513752fd18744,NA,0.7342632707024591,NA,3,4,3,4
5e94baec22f87e0890a8b4bc,2.9274559949952628,NA,NA,NA,NA,NA,NA
5e94f71e2b49318734dad5f6,0.6686193484439096,NA,NA,NA,NA,NA,NA
5e9573bb9142813e46124755,1.9786291027792893,NA,NA,NA,NA,NA,NA
5e9651d00466900c722b359c,NA,NA,NA,NA,NA,NA,NA
5e9732d6bafec41daaf8fc30,-5.410528841615915,-5.296789978675391,NA,1,4,1,3
5e975c32ca82b62079dc8f7c,NA,2.678491267277785,NA,3,5,4,5
5e975ea254955d0bfe9f7929,-2.6782440305241004,-2.3972691458865354,0.29411764705882354,4,5,3,5
5e97d9435de53f2b6fad7d31,-2.681265943793957,NA,NA,NA,NA,NA,NA
5e97e4df3099082b766cd28d,NA,NA,NA,NA,NA,NA,NA
5e989ffd10046a0cb38641d6,-2.6163050548132234,NA,NA,NA,NA,NA,NA
5e99e3eaf88ad2058ac59615,-1.5416217751136538,NA,NA,NA,NA,NA,NA
5e99e7c742f067061edc2018,-2.380079058176835,NA,NA,NA,NA,NA,NA
5e9a1bc75f9e400a57325fb9,2.4331313310030476,NA,NA,NA,NA,NA,NA
5e9a331602672c0c3ac47c34,-1.720885429057864,NA,NA,NA,NA,NA,NA
5e9a567a22a6fa0ee4cf44f1,-3.5577774986552577,-1.0480173362966902,NA,3,5,3,5
5e9a600390f4ad0f0f200993,-2.38278357130036,-2.9882939102009796,NA,4,4,2,2
5e9a74c01c1f5d0009c92c53,-3.7370459148019446,NA,NA,NA,NA,NA,NA
5e9aa65a9d211b140b6919f7,NA,7.829654769583351,NA,4,5,5,5
5e9b061b5eb4e3000a5ebc0b,-2.7182728114535726,-2.1627897310003683,NA,2,4,3,5
5e9b621702bbdc069b2496c4,NA,-3.7227803480587056,NA,2,2,3,2
5e9b8957035d900898422c3c,-1.816611480906692,-2.052114960376708,NA,3,4,4,5
5e9bca9fb3c35c0e577fb2f6,6.139492105130898,NA,NA,NA,NA,NA,NA
5e9c8a7c729aef1b581ee794,1.0936012379259197,NA,NA,NA,NA,NA,NA
5e9ca054511e7a1c5c5640e5,-3.2469897631455673,-3.1731480383012305,0.5882352941176471,5,5,4,3
